distance,from,to,n
1887,C,HCGO,1571
1887,C,HCO,7
1887,C,HG,8
1887,C,HGO,4
1887,C,O,722
1887,CG,C,11
1887,CG,CG,2
1887,CG,CGO,1
1887,CG,G,18
1887,CG,GO,1
1887,CG,H,15
1887,CG,HC,6
1887,CG,HCG,17
1887,CG,HCGO,83
1887,CG,O,39
1887,CGO,C,4
1887,CGO,CG,2
1887,CGO,CGO,1
1887,CGO,G,6
1887,CGO,H,4
1887,CGO,HC,1
1887,CGO,HCG,7
1887,CGO,HCGO,24
1887,CGO,O,7
1887,CO,C,1
1887,CO,G,3
1887,CO,HC,3
1887,CO,HCGO,12
1887,CO,O,4
1887,G,C,375
1887,G,CG,28
1887,G,CGO,7
1887,G,CO,1
1887,G,G,514
1887,G,GO,8
1887,G,H,383
1887,G,HC,155
1887,G,HCG,470
1887,G,HCGO,2246
1887,G,HCO,8
1887,G,HG,13
1887,G,HGO,2
1887,G,HO,3
1887,G,O,1017
1887,GO,C,5
1887,GO,G,4
1887,GO,H,4
1887,GO,HC,1
1887,GO,HCG,8
1887,GO,HCGO,16
1887,GO,O,10
1887,H,C,250
1887,H,CG,19
1887,H,CGO,7
1887,H,CO,2
1887,H,G,389
1887,H,GO,4
1887,H,H,297
1887,H,HC,119
1887,H,HCG,345
1887,H,HCGO,1601
1887,H,HCO,6
1887,H,HG,7
1887,H,HGO,2
1887,H,HO,5
1887,H,O,718
1887,HC,C,114
1887,HC,CG,4
1887,HC,CGO,3
1887,HC,CO,1
1887,HC,G,156
1887,HC,H,124
1887,HC,HC,39
1887,HC,HCG,155
1887,HC,HCGO,688
1887,HC,HCO,1
1887,HC,HG,4
1887,HC,HGO,4
1887,HC,HO,1
1887,HC,O,303
1887,HCG,C,294
1887,HCG,CG,17
1887,HCG,CGO,4
1887,HCG,CO,3
1887,HCG,G,445
1887,HCG,GO,3
1887,HCG,H,341
1887,HCG,HC,126
1887,HCG,HCG,427
1887,HCG,HCGO,1981
1887,HCG,HCO,12
1887,HCG,HG,14
1887,HCG,HGO,1
1887,HCG,HO,1
1887,HCG,O,901
1887,HCGO,C,1647
1887,HCGO,CG,95
1887,HCGO,CGO,20
1887,HCGO,CO,12
1887,HCGO,G,2189
1887,HCGO,GO,28
1887,HCGO,H,1707
1887,HCGO,HC,696
1887,HCGO,HCG,1993
1887,HCGO,HCGO,10019
1887,HCGO,HCO,34
1887,HCGO,HG,79
1887,HCGO,HGO,20
1887,HCGO,HO,12
1887,HCGO,O,4437
1887,HCO,C,9
1887,HCO,CG,1
1887,HCO,G,7
1887,HCO,H,11
1887,HCO,HC,1
1887,HCO,HCG,5
1887,HCO,HCGO,43
1887,HCO,O,16
1887,HG,C,9
1887,HG,G,15
1887,HG,H,12
1887,HG,HC,3
1887,HG,HCG,21
1887,HG,HCGO,76
1887,HG,O,31
1887,HGO,C,1
1887,HGO,G,5
1887,HGO,H,5
1887,HGO,HC,3
1887,HGO,HCG,5
1887,HGO,HCGO,27
1887,HGO,O,6
1887,HO,C,2
1887,HO,G,3
1887,HO,H,1
1887,HO,HC,1
1887,HO,HCG,3
1887,HO,HCGO,9
1887,HO,O,7
1887,O,C,726
1887,O,CG,46
1887,O,CGO,6
1887,O,CO,7
1887,O,G,974
1887,O,GO,11
1887,O,H,652
1887,O,HC,304
1887,O,HCG,878
1887,O,HCGO,4343
1887,O,HCO,11
1887,O,HG,29
1887,O,HGO,11
1887,O,HO,5
1887,O,O,1924
2,C,C,279
2,C,CG,19
2,C,CGO,5
2,C,CO,4
2,C,G,345
2,C,GO,6
2,C,H,277
2,C,HC,75
2,C,HCG,319
2,C,HCGO,1600
2,C,HCO,7
2,C,HG,23
2,C,HGO,4
2,C,HO,6
2,C,O,702
2,CG,C,16
2,CG,CG,10
2,CG,CGO,1
2,CG,G,15
2,CG,H,24
2,CG,HC,2
2,CG,HCG,15
2,CG,HCGO,77
2,CG,HO,2
2,CG,O,35
2,CGO,C,2
2,CGO,G,8
2,CGO,H,3
2,CGO,HC,1
2,CGO,HCG,2
2,CGO,HCGO,22
2,CGO,O,5
2,CO,C,1
2,CO,CO,1
2,CO,G,1
2,CO,H,4
2,CO,HCG,3
2,CO,HCGO,9
2,CO,O,2
2,G,C,325
2,G,CG,17
2,G,CGO,6
2,G,CO,1
2,G,G,564
2,G,GO,3
2,G,H,355
2,G,HC,179
2,G,HCG,450
2,G,HCGO,2206
2,G,HCO,7
2,G,HG,11
2,G,HGO,5
2,G,HO,6
2,G,O,937
2,GO,CG,1
2,GO,G,4
2,GO,GO,1
2,GO,H,7
2,GO,HC,2
2,GO,HCG,3
2,GO,HCGO,22
2,GO,O,10
2,H,C,272
2,H,CG,21
2,H,CGO,10
2,H,CO,2
2,H,G,381
2,H,GO,4
2,H,H,309
2,H,HC,89
2,H,HCG,338
2,H,HCGO,1645
2,H,HCO,2
2,H,HG,16
2,H,HGO,3
2,H,HO,5
2,H,O,727
2,HC,C,97
2,HC,CGO,1
2,HC,G,206
2,HC,GO,4
2,HC,H,97
2,HC,HC,94
2,HC,HCG,126
2,HC,HCGO,685
2,HC,HCO,4
2,HC,HG,1
2,HC,HGO,2
2,HC,HO,1
2,HC,O,295
2,HCG,C,302
2,HCG,CG,6
2,HCG,CGO,2
2,HCG,G,442
2,HCG,GO,3
2,HCG,H,312
2,HCG,HC,123
2,HCG,HCG,496
2,HCG,HCGO,1997
2,HCG,HCO,1
2,HCG,HG,14
2,HCG,HGO,8
2,HCG,HO,1
2,HCG,O,954
2,HCGO,C,1684
2,HCGO,CG,86
2,HCGO,CGO,19
2,HCGO,CO,9
2,HCGO,G,2239
2,HCGO,GO,20
2,HCGO,H,1693
2,HCGO,HC,687
2,HCGO,HCG,1955
2,HCGO,HCGO,10120
2,HCGO,HCO,25
2,HCGO,HG,65
2,HCGO,HGO,16
2,HCGO,HO,8
2,HCGO,O,4423
2,HCO,C,7
2,HCO,G,8
2,HCO,H,5
2,HCO,HC,5
2,HCO,HCG,7
2,HCO,HCGO,25
2,HCO,O,15
2,HG,C,25
2,HG,CGO,2
2,HG,G,14
2,HG,H,16
2,HG,HCG,5
2,HG,HCGO,64
2,HG,HCO,2
2,HG,HG,10
2,HG,O,21
2,HGO,C,4
2,HGO,G,5
2,HGO,H,3
2,HGO,HC,1
2,HGO,HCG,7
2,HGO,HCGO,18
2,HGO,O,13
2,HO,CG,3
2,HO,G,3
2,HO,H,2
2,HO,HC,2
2,HO,HCG,1
2,HO,HCGO,13
2,HO,O,7
2,O,C,772
2,O,CG,33
2,O,CGO,9
2,O,CO,5
2,O,G,1000
2,O,GO,10
2,O,H,724
2,O,HC,261
2,O,HCG,977
2,O,HCGO,4430
2,O,HCO,13
2,O,HG,36
2,O,HGO,14
2,O,HO,5
2,O,O,1920
20434,C,C,266
20434,C,CG,9
20434,C,CGO,3
20434,C,G,379
20434,C,GO,2
20434,C,H,280
20434,C,HC,108
20434,C,HCG,319
20434,C,HCGO,1674
20434,C,HCO,10
20434,C,HG,13
20434,C,HGO,6
20434,C,HO,2
20434,C,O,755
20434,CG,C,14
20434,CG,CG,1
20434,CG,G,27
20434,CG,H,8
20434,CG,HC,8
20434,CG,HCG,20
20434,CG,HCGO,87
20434,CG,O,31
20434,CGO,CG,1
20434,CGO,G,3
20434,CGO,GO,1
20434,CGO,H,6
20434,CGO,HC,2
20434,CGO,HCG,6
20434,CGO,HCGO,19
20434,CGO,O,11
20434,CO,C,3
20434,CO,G,1
20434,CO,H,1
20434,CO,HC,1
20434,CO,HCG,1
20434,CO,HCGO,6
20434,CO,O,1
20434,G,C,352
20434,G,CG,26
20434,G,CGO,8
20434,G,CO,4
20434,G,G,498
20434,G,GO,5
20434,G,H,354
20434,G,HC,144
20434,G,HCG,486
20434,G,HCGO,2278
20434,G,HCO,5
20434,G,HG,15
20434,G,HGO,2
20434,G,O,1029
20434,GO,C,1
20434,GO,G,5
20434,GO,H,8
20434,GO,HC,1
20434,GO,HCG,6
20434,GO,HCGO,25
20434,GO,HCO,1
20434,GO,O,7
20434,H,C,253
20434,H,CG,19
20434,H,CGO,1
20434,H,CO,1
20434,H,G,382
20434,H,GO,5
20434,H,H,257
20434,H,HC,93
20434,H,HCG,300
20434,H,HCGO,1685
20434,H,HCO,6
20434,H,HG,10
20434,H,HGO,2
20434,H,HO,1
20434,H,O,709
20434,HC,C,112
20434,HC,CG,4
20434,HC,CGO,2
20434,HC,G,153
20434,HC,GO,1
20434,HC,H,130
20434,HC,HC,52
20434,HC,HCG,127
20434,HC,HCGO,731
20434,HC,HCO,2
20434,HC,HG,5
20434,HC,O,298
20434,HCG,C,337
20434,HCG,CG,19
20434,HCG,CGO,3
20434,HCG,CO,4
20434,HCG,G,466
20434,HCG,GO,2
20434,HCG,H,342
20434,HCG,HC,129
20434,HCG,HCG,444
20434,HCG,HCGO,2004
20434,HCG,HCO,10
20434,HCG,HG,13
20434,HCG,HGO,7
20434,HCG,HO,4
20434,HCG,O,895
20434,HCGO,C,1642
20434,HCGO,CG,80
20434,HCGO,CGO,17
20434,HCGO,CO,7
20434,HCGO,G,2255
20434,HCGO,GO,19
20434,HCGO,H,1628
20434,HCGO,HC,656
20434,HCGO,HCG,1999
20434,HCGO,HCGO,10003
20434,HCGO,HCO,24
20434,HCGO,HG,81
20434,HCGO,HGO,24
20434,HCGO,HO,8
20434,HCGO,O,4324
20434,HCO,C,4
20434,HCO,G,6
20434,HCO,H,5
20434,HCO,HC,1
20434,HCO,HCG,5
20434,HCO,HCGO,34
20434,HCO,O,14
20434,HG,C,11
20434,HG,CGO,1
20434,HG,G,11
20434,HG,H,16
20434,HG,HC,5
20434,HG,HCG,18
20434,HG,HCGO,85
20434,HG,HG,1
20434,HG,O,36
20434,HGO,C,6
20434,HGO,G,5
20434,HGO,H,4
20434,HGO,HC,3
20434,HGO,HCG,4
20434,HGO,HCGO,16
20434,HGO,HG,1
20434,HGO,HGO,1
20434,HGO,O,10
20434,HO,C,2
20434,HO,G,4
20434,HO,HCG,2
20434,HO,HCGO,12
20434,HO,HCO,1
20434,HO,O,3
20434,O,C,720
20434,O,CG,27
20434,O,CGO,7
20434,O,CO,3
20434,O,G,970
20434,O,GO,10
20434,O,H,748
20434,O,HC,292
20434,O,HCG,880
20434,O,HCGO,4329
20434,O,HCO,15
20434,O,HG,25
20434,O,HGO,6
20434,O,HO,5
20434,O,O,1931
24,C,C,314
24,C,CG,14
24,C,CGO,3
24,C,G,351
24,C,GO,5
24,C,H,314
24,C,HC,103
24,C,HCG,320
24,C,HCGO,1538
24,C,HCO,4
24,C,HG,15
24,C,HGO,5
24,C,O,712
24,CG,C,14
24,CG,CG,16
24,CG,CGO,1
24,CG,CO,1
24,CG,G,10
24,CG,H,22
24,CG,HC,2
24,CG,HCG,10
24,CG,HCGO,79
24,CG,HGO,1
24,CG,O,37
24,CGO,C,3
24,CGO,CGO,1
24,CGO,G,5
24,CGO,H,9
24,CGO,HC,1
24,CGO,HCG,3
24,CGO,HCGO,16
24,CGO,O,7
24,CO,H,2
24,CO,HCG,2
24,CO,HCGO,10
24,CO,O,5
24,G,C,335
24,G,CG,12
24,G,CGO,5
24,G,CO,1
24,G,G,519
24,G,GO,6
24,G,H,383
24,G,HC,187
24,G,HCG,444
24,G,HCGO,2234
24,G,HCO,13
24,G,HG,18
24,G,HGO,5
24,G,HO,4
24,G,O,943
24,GO,C,5
24,GO,G,6
24,GO,H,1
24,GO,HC,4
24,GO,HCG,1
24,GO,HCGO,31
24,GO,O,6
24,H,C,271
24,H,CG,29
24,H,CGO,5
24,H,CO,1
24,H,G,328
24,H,GO,5
24,H,H,281
24,H,HC,106
24,H,HCG,339
24,H,HCGO,1603
24,H,HCO,3
24,H,HG,20
24,H,HGO,5
24,H,HO,2
24,H,O,736
24,HC,C,108
24,HC,CGO,2
24,HC,G,188
24,HC,GO,3
24,HC,H,94
24,HC,HC,102
24,HC,HCG,132
24,HC,HCGO,636
24,HC,HCO,2
24,HC,HO,2
24,HC,O,281
24,HCG,C,296
24,HCG,CG,16
24,HCG,CGO,1
24,HCG,CO,1
24,HCG,G,433
24,HCG,GO,7
24,HCG,H,318
24,HCG,HC,98
24,HCG,HCG,442
24,HCG,HCGO,1979
24,HCG,HCO,4
24,HCG,HG,8
24,HCG,HGO,4
24,HCG,HO,3
24,HCG,O,909
24,HCGO,C,1586
24,HCGO,CG,81
24,HCGO,CGO,18
24,HCGO,CO,5
24,HCGO,G,2215
24,HCGO,GO,19
24,HCGO,H,1672
24,HCGO,HC,726
24,HCGO,HCG,1987
24,HCGO,HCGO,10189
24,HCGO,HCO,34
24,HCGO,HG,68
24,HCGO,HGO,21
24,HCGO,HO,16
24,HCGO,O,4354
24,HCO,C,3
24,HCO,CG,1
24,HCO,G,7
24,HCO,GO,1
24,HCO,H,1
24,HCO,HC,3
24,HCO,HCG,8
24,HCO,HCGO,40
24,HCO,O,14
24,HG,C,23
24,HG,G,18
24,HG,H,12
24,HG,HCG,8
24,HG,HCGO,73
24,HG,HG,7
24,HG,HGO,1
24,HG,O,38
24,HGO,C,4
24,HGO,G,5
24,HGO,H,4
24,HGO,HCG,3
24,HGO,HCGO,11
24,HGO,HG,1
24,HGO,O,11
24,HO,C,2
24,HO,G,1
24,HO,H,3
24,HO,HCG,1
24,HO,HCGO,11
24,HO,HO,1
24,HO,O,7
24,O,C,702
24,O,CG,44
24,O,CGO,10
24,O,CO,4
24,O,G,966
24,O,GO,10
24,O,H,716
24,O,HC,276
24,O,HCG,942
24,O,HCGO,4300
24,O,HCO,10
24,O,HG,34
24,O,HGO,9
24,O,HO,2
24,O,O,1933
259,C,C,247
259,C,CG,12
259,C,CGO,6
259,C,CO,1
259,C,G,378
259,C,GO,2
259,C,H,287
259,C,HC,100
259,C,HCG,340
259,C,HCGO,1643
259,C,HCO,2
259,C,HG,15
259,C,HGO,6
259,C,HO,2
259,C,O,707
259,CG,C,14
259,CG,CG,2
259,CG,CGO,1
259,CG,G,13
259,CG,H,22
259,CG,HC,6
259,CG,HCG,12
259,CG,HCGO,95
259,CG,HGO,1
259,CG,O,32
259,CGO,C,7
259,CGO,G,3
259,CGO,H,3
259,CGO,HC,1
259,CGO,HCG,6
259,CGO,HCGO,20
259,CGO,HG,1
259,CGO,O,10
259,CO,C,1
259,CO,G,1
259,CO,H,1
259,CO,HC,1
259,CO,HCG,1
259,CO,HCGO,11
259,CO,O,3
259,G,C,425
259,G,CG,24
259,G,CGO,4
259,G,CO,2
259,G,G,521
259,G,GO,7
259,G,H,389
259,G,HC,179
259,G,HCG,471
259,G,HCGO,2292
259,G,HCO,13
259,G,HG,18
259,G,HGO,4
259,G,HO,1
259,G,O,994
259,GO,C,4
259,GO,G,3
259,GO,H,7
259,GO,HCG,6
259,GO,HCGO,27
259,GO,O,8
259,H,C,263
259,H,CG,12
259,H,CGO,5
259,H,G,361
259,H,GO,7
259,H,H,257
259,H,HC,112
259,H,HCG,347
259,H,HCGO,1609
259,H,HCO,3
259,H,HG,14
259,H,HGO,4
259,H,HO,1
259,H,O,728
259,HC,C,109
259,HC,CG,3
259,HC,CGO,2
259,HC,G,170
259,HC,GO,1
259,HC,H,124
259,HC,HC,74
259,HC,HCG,118
259,HC,HCGO,738
259,HC,HCO,6
259,HC,HG,2
259,HC,HGO,3
259,HC,O,295
259,HCG,C,333
259,HCG,CG,14
259,HCG,CGO,2
259,HCG,CO,4
259,HCG,G,438
259,HCG,GO,2
259,HCG,H,331
259,HCG,HC,134
259,HCG,HCG,438
259,HCG,HCGO,2017
259,HCG,HCO,9
259,HCG,HG,12
259,HCG,HGO,4
259,HCG,HO,2
259,HCG,O,886
259,HCGO,C,1603
259,HCGO,CG,78
259,HCGO,CGO,22
259,HCGO,CO,12
259,HCGO,G,2267
259,HCGO,GO,22
259,HCGO,H,1587
259,HCGO,HC,685
259,HCGO,HCG,1969
259,HCGO,HCGO,10200
259,HCGO,HCO,37
259,HCGO,HG,71
259,HCGO,HGO,18
259,HCGO,HO,8
259,HCGO,O,4435
259,HCO,C,6
259,HCO,CGO,1
259,HCO,G,6
259,HCO,H,7
259,HCO,HC,2
259,HCO,HCG,5
259,HCO,HCGO,45
259,HCO,HG,1
259,HCO,O,17
259,HG,C,19
259,HG,CG,1
259,HG,G,12
259,HG,H,20
259,HG,HC,2
259,HG,HCG,13
259,HG,HCGO,72
259,HG,HCO,1
259,HG,HG,3
259,HG,O,33
259,HGO,C,2
259,HGO,CG,1
259,HGO,G,5
259,HGO,H,4
259,HGO,HC,2
259,HGO,HCG,2
259,HGO,HCGO,17
259,HGO,HG,1
259,HGO,O,7
259,HO,C,3
259,HO,G,2
259,HO,H,2
259,HO,HC,1
259,HO,HCG,1
259,HO,HCGO,16
259,HO,O,5
259,O,C,732
259,O,CG,40
259,O,CGO,4
259,O,CO,4
259,O,G,974
259,O,GO,18
259,O,H,749
259,O,HC,270
259,O,HCG,887
259,O,HCGO,4434
259,O,HCO,16
259,O,HG,33
259,O,HGO,6
259,O,HO,5
259,O,O,1895
2807,C,C,307
2807,C,CG,19
2807,C,CGO,1
2807,C,CO,2
2807,C,G,376
2807,C,GO,2
2807,C,H,263
2807,C,HC,114
2807,C,HCG,363
2807,C,HCGO,1657
2807,C,HCO,5
2807,C,HG,9
2807,C,HO,1
2807,C,O,731
2807,CG,C,12
2807,CG,CGO,1
2807,CG,G,22
2807,CG,H,12
2807,CG,HC,4
2807,CG,HCG,18
2807,CG,HCGO,62
2807,CG,O,30
2807,CGO,C,1
2807,CGO,G,4
2807,CGO,H,4
2807,CGO,HC,2
2807,CGO,HCG,2
